,neighborhood,year,month_index,Score,lat,lon,Safety_Index,Date_Range
1000,90025,2018,D,3125755,34.0447,-118.4487,5.232837753861154,2018_D
1001,90025,2019,A,2306680,34.0447,-118.4487,3.861620894426974,2019_A
1002,90025,2019,B,2404776,34.0447,-118.4487,4.025843815457472,2019_B
1003,90025,2019,C,1811377,34.0447,-118.4487,3.0324320849427053,2019_C
1004,90025,2019,D,2068667,34.0447,-118.4487,3.4631623425672453,2019_D
1005,90026,2010,A,1936237,34.0766,-118.2646,3.241460729534412,2010_A
1006,90026,2010,B,2466811,34.0766,-118.2646,4.129696866612738,2010_B
1007,90026,2010,C,2074337,34.0766,-118.2646,3.4726545131169404,2010_C
1008,90026,2010,D,2099649,34.0766,-118.2646,3.515029437447433,2010_D
1009,90026,2011,A,1951759,34.0766,-118.2646,3.2674461742032603,2011_A
1010,90026,2011,B,2253669,34.0766,-118.2646,3.772874959151858,2011_B
1011,90026,2011,C,2072118,34.0766,-118.2646,3.468939676000579,2011_C
1012,90026,2011,D,1856219,34.0766,-118.2646,3.1075022633888154,2011_D
1013,90026,2012,A,1242231,34.0766,-118.2646,2.079622402459996,2012_A
1014,90026,2012,B,2051914,34.0766,-118.2646,3.4351160756855794,2012_B
1015,90026,2012,C,1492628,34.0766,-118.2646,2.49881306015525,2012_C
1016,90026,2012,D,1740283,34.0766,-118.2646,2.9134133242619207,2012_D
1017,90026,2013,A,1464120,34.0766,-118.2646,2.4510876989505377,2013_A
1018,90026,2013,B,2049649,34.0766,-118.2646,3.431324229778161,2013_B
1019,90026,2013,C,1681690,34.0766,-118.2646,2.815322539602608,2013_C
1020,90026,2013,D,1868287,34.0766,-118.2646,3.127705352311871,2013_D
1021,90026,2014,A,1674771,34.0766,-118.2646,2.803739412965334,2014_A
1022,90026,2014,B,2090918,34.0766,-118.2646,3.500412834084225,2014_B
1023,90026,2014,C,2193650,34.0766,-118.2646,3.672396901969818,2014_C
1024,90026,2014,D,2936083,34.0766,-118.2646,4.91530707088023,2014_D
1025,90026,2015,A,2853932,34.0766,-118.2646,4.777777740575464,2015_A
1026,90026,2015,B,2161947,34.0766,-118.2646,3.61932277799504,2015_B
1027,90026,2015,C,2277059,34.0766,-118.2646,3.812032255299544,2015_C
1028,90026,2015,D,2634290,34.0766,-118.2646,4.410074156117578,2015_D
1029,90026,2016,A,2538208,34.0766,-118.2646,4.249222880851998,2016_A
1030,90026,2016,B,2196469,34.0766,-118.2646,3.677116201578212,2016_B
1031,90026,2016,C,2566880,34.0766,-118.2646,4.297222795137866,2016_C
1032,90026,2016,D,2695392,34.0766,-118.2646,4.512365268097735,2016_D
1033,90026,2017,A,2384476,34.0766,-118.2646,3.991859501143748,2017_A
1034,90026,2017,B,2544538,34.0766,-118.2646,4.259819960142928,2017_B
1035,90026,2017,C,2491479,34.0766,-118.2646,4.17099366786845,2017_C
1036,90026,2017,D,2543308,34.0766,-118.2646,4.257760812034264,2017_D
1037,90026,2018,A,2112639,34.0766,-118.2646,3.53677605039991,2018_A
1038,90026,2018,B,2334169,34.0766,-118.2646,3.907640343499387,2018_B
1039,90026,2018,C,2434109,34.0766,-118.2646,4.074950312588728,2018_C
1040,90026,2018,D,2322384,34.0766,-118.2646,3.8879110260517393,2018_D
1041,90026,2019,A,2302746,34.0766,-118.2646,3.855034968687556,2019_A
1042,90026,2019,B,2648374,34.0766,-118.2646,4.433652239013859,2019_B
1043,90026,2019,C,2530089,34.0766,-118.2646,4.235630829230662,2019_C
1044,90026,2019,D,2125794,34.0766,-118.2646,3.5587988905376955,2019_D
1045,90027,2010,A,1758060,34.104,-118.2925,2.943173873796654,2010_A
1046,90027,2010,B,1567380,34.104,-118.2925,2.623955693829118,2010_B
1047,90027,2010,C,1406396,34.104,-118.2925,2.3544517108005163,2010_C
1048,90027,2010,D,1217375,34.104,-118.2925,2.038010869623447,2010_D
1049,90027,2011,A,1162250,34.104,-118.2925,1.9457258781680744,2011_A
1050,90027,2011,B,1316171,34.104,-118.2925,2.203405663561315,2011_B
1051,90027,2011,C,1318031,34.104,-118.2925,2.206519497286612,2011_C
1052,90027,2011,D,1351001,34.104,-118.2925,2.2617147112237297,2011_D
1053,90027,2012,A,1007110,34.104,-118.2925,1.6860053598118574,2012_A
1054,90027,2012,B,989635,34.104,-118.2925,1.656750389731447,2012_B
1055,90027,2012,C,1317505,34.104,-118.2925,2.2056389185019314,2012_C
1056,90027,2012,D,1156170,34.104,-118.2925,1.935547324915491,2012_D
1057,90027,2013,A,1168334,34.104,-118.2925,1.955911127837272,2013_A
1058,90027,2013,B,1342857,34.104,-118.2925,2.248080806998559,2013_B
1059,90027,2013,C,1223432,34.104,-118.2925,2.048150918480503,2013_C
1060,90027,2013,D,1193989,34.104,-118.2925,1.9988602698923752,2013_D
1061,90027,2014,A,1160176,34.104,-118.2925,1.9422537861539533,2014_A
1062,90027,2014,B,1180337,34.104,-118.2925,1.976005399990357,2014_B
1063,90027,2014,C,1714007,34.104,-118.2925,2.869424563527565,2014_C
1064,90027,2014,D,1642443,34.104,-118.2925,2.7496189738946897,2014_D
1065,90027,2015,A,1849547,34.104,-118.2925,3.096332640477428,2015_A
1066,90027,2015,B,1377392,34.104,-118.2925,2.3058959939357253,2015_B
1067,90027,2015,C,1974572,34.104,-118.2925,3.3056375122544424,2015_C
1068,90027,2015,D,1853185,34.104,-118.2925,3.102423031387444,2015_D
1069,90027,2016,A,1720781,34.104,-118.2925,2.880764945062598,2016_A
1070,90027,2016,B,1550534,34.104,-118.2925,2.5957537352611872,2016_B
1071,90027,2016,C,1934562,34.104,-118.2925,3.238656605077491,2016_C
1072,90027,2016,D,1902122,34.104,-118.2925,3.184348666341667,2016_D
1073,90027,2017,A,1430766,34.104,-118.2925,2.39524962901852,2017_A
1074,90027,2017,B,2068213,34.104,-118.2925,3.4624022992816084,2017_B
1075,90027,2017,C,2066982,34.104,-118.2925,3.460341477068791,2017_C
1076,90027,2017,D,2046752,34.104,-118.2925,3.4264743500458037,2017_D
1077,90027,2018,A,1687412,34.104,-118.2925,2.8249017635682794,2018_A
1078,90027,2018,B,1870061,34.104,-118.2925,3.1306752130799764,2018_B
1079,90027,2018,C,1721935,34.104,-118.2925,2.8826968612556048,2018_C
1080,90027,2018,D,1862675,34.104,-118.2925,3.1183102798030715,2018_D
1081,90027,2019,A,1771071,34.104,-118.2925,2.964955642936352,2019_A
1082,90027,2019,B,1706661,34.104,-118.2925,2.857126594416796,2019_B
1083,90027,2019,C,1359918,34.104,-118.2925,2.276642697959468,2019_C
1084,90027,2019,D,1820972,34.104,-118.2925,3.0484951142944388,2019_D
1085,90028,2010,A,2697466,34.1005,-118.3254,4.515837360111857,2010_A
1086,90028,2010,B,2724576,34.1005,-118.3254,4.561222323710136,2010_B
1087,90028,2010,C,2537327,34.1005,-118.3254,4.247747995092866,2010_C
1088,90028,2010,D,2861419,34.1005,-118.3254,4.79031175837186,2010_D
1089,90028,2011,A,2793303,34.1005,-118.3254,4.676278479859858,2011_A
1090,90028,2011,B,2682948,34.1005,-118.3254,4.491532716013007,2011_B
1091,90028,2011,C,3069526,34.1005,-118.3254,5.138704551420444,2011_C
1092,90028,2011,D,2816741,34.1005,-118.3254,4.715516133006905,2011_D
1093,90028,2012,A,2227008,34.1005,-118.3254,3.728241668318449,2012_A
1094,90028,2012,B,2209587,34.1005,-118.3254,3.699077099862322,2012_B
1095,90028,2012,C,2492927,34.1005,-118.3254,4.173417770682553,2012_C
1096,90028,2012,D,1835955,34.1005,-118.3254,3.073578216824613,2012_D
1097,90028,2013,A,2121409,34.1005,-118.3254,3.5514579438251004,2013_A
1098,90028,2013,B,2459746,34.1005,-118.3254,4.117869320769071,2013_B
1099,90028,2013,C,2266857,34.1005,-118.3254,3.794953044726706,2013_C
1100,90028,2013,D,2185728,34.1005,-118.3254,3.659134648866699,2013_D
1101,90028,2014,A,2595311,34.1005,-118.3254,4.344819250322767,2014_A
1102,90028,2014,B,2830828,34.1005,-118.3254,4.739099238215646,2014_B
1103,90028,2014,C,2931444,34.1005,-118.3254,4.907540901712675,2014_C
1104,90028,2014,D,3159597,34.1005,-118.3254,5.289492786620023,2014_D
1105,90028,2015,A,2662510,34.1005,-118.3254,4.457317375326115,2015_A
1106,90028,2015,B,3291614,34.1005,-118.3254,5.510502994637509,2015_B
1107,90028,2015,C,3533351,34.1005,-118.3254,5.915195910364446,2015_C
1108,90028,2015,D,4045839,34.1005,-118.3254,6.773154199724644,2015_D
1109,90028,2016,A,3339736,34.1005,-118.3254,5.5910642347067245,2016_A
1110,90028,2016,B,3365000,34.1005,-118.3254,5.633358802037853,2016_B
1111,90028,2016,C,3680040,34.1005,-118.3254,6.160768574520402,2016_C
1112,90028,2016,D,3234144,34.1005,-118.3254,5.414292228942448,2016_D
1113,90028,2017,A,3170202,34.1005,-118.3254,5.307246661166677,2017_A
1114,90028,2017,B,3671373,34.1005,-118.3254,6.14625911382301,2017_B
1115,90028,2017,C,4168937,34.1005,-118.3254,6.979233072798085,2017_C
1116,90028,2017,D,4330049,34.1005,-118.3254,7.248951341158319,2017_D
1117,90028,2018,A,4010987,34.1005,-118.3254,6.714808321770854,2018_A
1118,90028,2018,B,3286424,34.1005,-118.3254,5.501814394081439,2018_B
1119,90028,2018,C,4199649,34.1005,-118.3254,7.030648159556858,2018_C
1120,90028,2018,D,3940853,34.1005,-118.3254,6.59739670107732,2018_D
1121,90028,2019,A,3468087,34.1005,-118.3254,5.805937176897898,2019_A
1122,90028,2019,B,3927536,34.1005,-118.3254,6.575102656066686,2019_B
1123,90028,2019,C,3353604,34.1005,-118.3254,5.614280711105874,2019_C
1124,90028,2019,D,3659001,34.1005,-118.3254,6.125547097237326,2019_D
1125,90029,2010,A,1511956,34.09,-118.2944,2.531170145231884,2010_A
1126,90029,2010,B,1583872,34.09,-118.2944,2.651565019526751,2010_B
1127,90029,2010,C,1355513,34.09,-118.2944,2.269268269163805,2010_C
1128,90029,2010,D,1494511,34.09,-118.2944,2.5019653982760746,2010_D
1129,90029,2011,A,1369750,34.09,-118.2944,2.2931024899955537,2011_A
1130,90029,2011,B,1937999,34.09,-118.2944,3.244410501052677,2011_B
1131,90029,2011,C,1632180,34.09,-118.2944,2.732437642968495,2011_C
1132,90029,2011,D,1496814,34.09,-118.2944,2.505820860141321,2011_D
1133,90029,2012,A,1169129,34.09,-118.2944,1.9572420406392133,2012_A
1134,90029,2012,B,1107172,34.09,-118.2944,1.8535195696079116,2012_B
1135,90029,2012,C,1248277,34.09,-118.2944,2.089744036171364,2012_C
1136,90029,2012,D,1252877,34.09,-118.2944,2.097444915276937,2012_D
1137,90029,2013,A,1188538,34.09,-118.2944,1.9897347281522717,2013_A
1138,90029,2013,B,1520516,34.09,-118.2944,2.545500476784863,2013_B
1139,90029,2013,C,1717826,34.09,-118.2944,2.875817967289344,2013_C
1140,90029,2013,D,1458683,34.09,-118.2944,2.441985594668581,2013_D
1141,90029,2014,A,1724915,34.09,-118.2944,2.8876856916326936,2014_A
1142,90029,2014,B,1755397,34.09,-118.2944,2.9387157344361885,2014_B
1143,90029,2014,C,1655223,34.09,-118.2944,2.7710140249749555,2014_C
1144,90029,2014,D,1837455,34.09,-118.2944,3.076089373054691,2014_D
1145,90029,2015,A,1718719,34.09,-118.2944,2.877312942298317,2015_A
1146,90029,2015,B,1647432,34.09,-118.2944,2.7579710795159293,2015_B
1147,90029,2015,C,1829569,34.09,-118.2944,3.0628873877010934,2015_C
1148,90029,2015,D,1832022,34.09,-118.2944,3.066993965189348,2015_D
1149,90029,2016,A,1715392,34.09,-118.2944,2.871743197780004,2016_A
1150,90029,2016,B,1484918,34.09,-118.2944,2.485905717132648,2016_B
1151,90029,2016,C,1674588,34.09,-118.2944,2.8034330519052646,2016_C
1152,90029,2016,D,1585561,34.09,-118.2944,2.6543925814418188,2016_D
1153,90029,2017,A,1482230,34.09,-118.2944,2.481405725168348,2017_A
1154,90029,2017,B,1459196,34.09,-118.2944,2.442844410099268,2017_B
1155,90029,2017,C,1779111,34.09,-118.2944,2.978415440329571,2017_C
1156,90029,2017,D,1403939,34.09,-118.2944,2.3503384368956484,2017_D
1157,90029,2018,A,1560885,34.09,-118.2944,2.61308238735288,2018_A
1158,90029,2018,B,1513480,34.09,-118.2944,2.533721479961643,2018_B
1159,90029,2018,C,1500297,34.09,-118.2944,2.5116517649075627,2018_C
1160,90029,2018,D,1651376,34.09,-118.2944,2.7645737462968816,2018_D
1161,90029,2019,A,1281445,34.09,-118.2944,2.1452707227308525,2019_A
1162,90029,2019,B,1452755,34.09,-118.2944,2.432061505247312,2019_B
1163,90029,2019,C,1516556,34.09,-118.2944,2.538871024337457,2019_C
1164,90029,2019,D,1177605,34.09,-118.2944,1.9714317474433083,2019_D
1165,90031,2010,A,1259797,34.0783,-118.2113,2.109029716018364,2010_A
1166,90031,2010,B,1342264,34.0783,-118.2113,2.2470880632356014,2010_B
1167,90031,2010,C,1265071,34.0783,-118.2113,2.117858941323319,2010_C
1168,90031,2010,D,1113786,34.0783,-118.2113,1.864592094478403,2010_D
1169,90031,2011,A,909473,34.0783,-118.2113,1.5225508525877631,2011_A
1170,90031,2011,B,972492,34.0783,-118.2113,1.6280512222299603,2011_B
1171,90031,2011,C,1038297,34.0783,-118.2113,1.7382156460434892,2011_C
1172,90031,2011,D,994631,34.0783,-118.2113,1.6651142140817607,2011_D
1173,90031,2012,A,807976,34.0783,-118.2113,1.3526343033316013,2012_A
1174,90031,2012,B,884528,34.0783,-118.2113,1.4807903244815634,2012_B
1175,90031,2012,C,1274964,34.0783,-118.2113,2.1344208537127614,2012_C
1176,90031,2012,D,1084782,34.0783,-118.2113,1.8160363776136117,2012_D
1177,90031,2013,A,1258536,34.0783,-118.2113,2.1069186706809453,2013_A
1178,90031,2013,B,1067727,34.0783,-118.2113,1.7874845312776229,2013_B
1179,90031,2013,C,1096505,34.0783,-118.2113,1.835661900603749,2013_C
1180,90031,2013,D,1029529,34.0783,-118.2113,1.7235371008266056,2013_D
1181,90031,2014,A,1184700,34.0783,-118.2113,1.9833095164115777,2014_A
1182,90031,2014,B,1129445,34.0783,-118.2113,1.8908068914162652,2014_B
1183,90031,2014,C,1262362,34.0783,-118.2113,2.113323793171798,2014_C
1184,90031,2014,D,1548458,34.0783,-118.2113,2.592278295038759,2014_D
1185,90031,2015,A,1206051,34.0783,-118.2113,2.0190533141905105,2015_A
1186,90031,2015,B,1316768,34.0783,-118.2113,2.2044051037408865,2015_B
1187,90031,2015,C,1422865,34.0783,-118.2113,2.382022532102621,2015_C
1188,90031,2015,D,1359655,34.0783,-118.2113,2.276202408567128,2015_D
1189,90031,2016,A,1399265,34.0783,-118.2113,2.342513674082725,2016_A
1190,90031,2016,B,1954926,34.0783,-118.2113,3.272748062057032,2016_B
1191,90031,2016,C,1639929,34.0783,-118.2113,2.7454102760530787,2016_C
1192,90031,2016,D,1458815,34.0783,-118.2113,2.442206576416828,2016_D
1193,90031,2017,A,1362401,34.0783,-118.2113,2.280799498572324,2017_A
1194,90031,2017,B,1516187,34.0783,-118.2113,2.5382532799048576,2017_B
1195,90031,2017,C,1438401,34.0783,-118.2113,2.408031414229617,2017_C
1196,90031,2017,D,1475830,34.0783,-118.2113,2.470691458586681,2017_D
1197,90031,2018,A,1634785,34.0783,-118.2113,2.736798684288064,2018_A
1198,90031,2018,B,1386305,34.0783,-118.2113,2.32081728425485,2018_B
1199,90031,2018,C,1411745,34.0783,-118.2113,2.363406493916975,2018_C
1200,90031,2018,D,1511970,34.0783,-118.2113,2.531193582690032,2018_D
1201,90031,2019,A,1706027,34.0783,-118.2113,2.856065212383549,2019_A
1202,90031,2019,B,1478016,34.0783,-118.2113,2.4743510502659816,2019_B
1203,90031,2019,C,1549148,34.0783,-118.2113,2.593433426904595,2019_C
1204,90031,2019,D,1379144,34.0783,-118.2113,2.3088290244124563,2019_D
1205,90032,2010,A,1078770,34.0818,-118.1753,1.805971663443458,2010_A
1206,90032,2010,B,1184836,34.0818,-118.1753,1.9835371945764384,2010_B
1207,90032,2010,C,1081268,34.0818,-118.1753,1.810153575618615,2010_C
1208,90032,2010,D,1168028,34.0818,-118.1753,1.955398851966336,2010_D
1209,90032,2011,A,1138119,34.0818,-118.1753,1.9053280708427307,2011_A
1210,90032,2011,B,1087609,34.0818,-118.1753,1.820769070055232,2011_B
1211,90032,2011,C,1157399,34.0818,-118.1753,1.9376047989200016,2011_C
1212,90032,2011,D,1101639,34.0818,-118.1753,1.8442567513272297,2011_D
1213,90032,2012,A,1382294,34.0818,-118.1753,2.3141024524956206,2012_A
1214,90032,2012,B,958337,34.0818,-118.1753,1.6043542779387892,2012_B
1215,90032,2012,C,1100208,34.0818,-118.1753,1.8418611082837355,2012_C
1216,90032,2012,D,1362077,34.0818,-118.1753,2.280257088826627,2012_D
1217,90032,2013,A,1308499,34.0818,-118.1753,2.190561936496542,2013_A
1218,90032,2013,B,933718,34.0818,-118.1753,1.563139507786593,2013_B
1219,90032,2013,C,1315710,34.0818,-118.1753,2.202633901546604,2013_C
1220,90032,2013,D,1376732,34.0818,-118.1753,2.304791085194491,2013_D
1221,90032,2014,A,917888,34.0818,-118.1753,1.536638439038502,2014_A
1222,90032,2014,B,1253496,34.0818,-118.1753,2.098481185747883,2014_B
1223,90032,2014,C,1157870,34.0818,-118.1753,1.9383933019762465,2014_C
1224,90032,2014,D,1131001,34.0818,-118.1753,1.893411797478933,2014_D
1225,90032,2015,A,1190946,34.0818,-118.1753,1.993765970953623,2015_A
1226,90032,2015,B,1231941,34.0818,-118.1753,2.06239587072166,2015_B
1227,90032,2015,C,1361376,34.0818,-118.1753,2.279083541815104,2015_C
1228,90032,2015,D,1348847,34.0818,-118.1753,2.2581086908773376,2015_D
1229,90032,2016,A,1488488,34.0818,-118.1753,2.491882268960234,2016_A
1230,90032,2016,B,1501313,34.0818,-118.1753,2.5133526547274023,2016_B
1231,90032,2016,C,1251916,34.0818,-118.1753,2.095836101185533,2016_C
1232,90032,2016,D,1308803,34.0818,-118.1753,2.191070864159171,2016_D
1233,90032,2017,A,1232593,34.0818,-118.1753,2.063487386629667,2017_A
1234,90032,2017,B,1570911,34.0818,-118.1753,2.6298669555947223,2017_B
1235,90032,2017,C,1402634,34.0818,-118.1753,2.3481537309754805,2017_C
1236,90032,2017,D,1357625,34.0818,-118.1753,2.272803977135755,2017_D
1237,90032,2018,A,1372005,34.0818,-118.1753,2.2968775948614377,2018_A
1238,90032,2018,B,1265580,34.0818,-118.1753,2.118711060337392,2018_B
1239,90032,2018,C,1085818,34.0818,-118.1753,1.8177707495165187,2018_C
1240,90032,2018,D,1184019,34.0818,-118.1753,1.9821694514831223,2018_D
1241,90032,2019,A,1068531,34.0818,-118.1753,1.788830511016945,2019_A
1242,90032,2019,B,1105590,34.0818,-118.1753,1.850871136837256,2019_B
1243,90032,2019,C,1165873,34.0818,-118.1753,1.95179115751579,2019_C
1244,90032,2019,D,1106554,34.0818,-118.1753,1.8524849732411195,2019_D
1245,90033,2010,A,1728531,34.0487,-118.2084,2.893739252251335,2010_A
1246,90033,2010,B,1565243,34.0487,-118.2084,2.6203781332533334,2010_B
1247,90033,2010,C,1604281,34.0487,-118.2084,2.6857318111931945,2010_C
1248,90033,2010,D,1846711,34.0487,-118.2084,3.0915848810984263,2010_D
1249,90033,2011,A,1513713,34.0487,-118.2084,2.534111546229382,2011_A
1250,90033,2011,B,1487405,34.0487,-118.2084,2.490069214162117,2011_B
1251,90033,2011,C,1635278,34.0487,-118.2084,2.7376240176356825,2011_C
1252,90033,2011,D,1459626,34.0487,-118.2084,2.4435642748852238,2011_D
1253,90033,2012,A,1038186,34.0487,-118.2084,1.7380298204824634,2012_A
1254,90033,2012,B,1404081,34.0487,-118.2084,2.350576159685429,2012_B
1255,90033,2012,C,1242858,34.0487,-118.2084,2.080672065764168,2012_C
1256,90033,2012,D,1239315,34.0487,-118.2084,2.074740714748724,2012_D
1257,90033,2013,A,1431626,34.0487,-118.2084,2.396689358590431,2013_A
1258,90033,2013,B,1713179,34.0487,-118.2084,2.868038405288562,2013_B
1259,90033,2013,C,1880252,34.0487,-118.2084,3.1477360085071275,2013_C
1260,90033,2013,D,1336799,34.0487,-118.2084,2.23793908403735,2013_D
1261,90033,2014,A,1447395,34.0487,-118.2084,2.423088306985166,2014_A
1262,90033,2014,B,1619387,34.0487,-118.2084,2.7110208285342345,2014_B
1263,90033,2014,C,1865786,34.0487,-118.2084,3.1235184178242537,2014_C
1264,90033,2014,D,1516043,34.0487,-118.2084,2.53801220890677,2014_D
1265,90033,2015,A,2254714,34.0487,-118.2084,3.774624397992146,2015_A
1266,90033,2015,B,1789790,34.0487,-118.2084,2.996293198583574,2015_B
1267,90033,2015,C,2119029,34.0487,-118.2084,3.547473575940043,2015_C
1268,90033,2015,D,1743328,34.0487,-118.2084,2.9185109714089794,2015_D
1269,90033,2016,A,2485238,34.0487,-118.2084,4.160545583847171,2016_A
1270,90033,2016,B,2181288,34.0487,-118.2084,3.651701626425667,2016_B
1271,90033,2016,C,2154471,34.0487,-118.2084,3.60680717534433,2016_C
1272,90033,2016,D,2197527,34.0487,-118.2084,3.678887403772493,2016_D
1273,90033,2017,A,1991445,34.0487,-118.2084,3.333884671634515,2017_A
1274,90033,2017,B,2097795,34.0487,-118.2084,3.5119256483470567,2017_B
1275,90033,2017,C,2445120,34.0487,-118.2084,4.093383873421654,2017_C
1276,90033,2017,D,2471847,34.0487,-118.2084,4.138127655129187,2017_D
1277,90033,2018,A,2132908,34.0487,-118.2084,3.5707084674848795,2018_A
1278,90033,2018,B,2068549,34.0487,-118.2084,3.462964798277146,2018_B
1279,90033,2018,C,2167379,34.0487,-118.2084,3.628416511756229,2018_C
1280,90033,2018,D,2296103,34.0487,-118.2084,3.843913894796616,2018_D
1281,90033,2019,A,2060315,34.0487,-118.2084,3.44918022467817,2019_A
1282,90033,2019,B,2121831,34.0487,-118.2084,3.5521644157778285,2019_B
1283,90033,2019,C,1827599,34.0487,-118.2084,3.059589402518924,2019_C
1284,90033,2019,D,2064294,34.0487,-118.2084,3.455841485104491,2019_D
1285,90034,2010,A,1360492,34.029,-118.4005,2.277603633743511,2010_A
1286,90034,2010,B,1287518,34.029,-118.4005,2.1554375572543623,2010_B
1287,90034,2010,C,1408062,34.029,-118.4005,2.3572407683200565,2010_C
1288,90034,2010,D,1709231,34.029,-118.4005,2.861429042090996,2010_D
1289,90034,2011,A,1487332,34.029,-118.4005,2.4899470045589203,2011_A
1290,90034,2011,B,1485548,34.029,-118.4005,2.486960402749281,2011_B
1291,90034,2011,C,1726045,34.029,-118.4005,2.8895774293260192,2011_C
1292,90034,2011,D,1706612,34.029,-118.4005,2.85704456331328,2011_D
1293,90034,2012,A,1018236,34.029,-118.4005,1.7046314426224238,2012_A
1294,90034,2012,B,728409,34.029,-118.4005,1.219430858159182,2012_B
1295,90034,2012,C,1123971,34.029,-118.4005,1.8816428452806333,2012_C
1296,90034,2012,D,1169232,34.029,-118.4005,1.957414473367012,2012_D
1297,90034,2013,A,1548139,34.029,-118.4005,2.5917442558138286,2013_A
1298,90034,2013,B,1641959,34.029,-118.4005,2.748808707484451,2013_B
1299,90034,2013,C,1217961,34.029,-118.4005,2.038991894657331,2013_C
1300,90034,2013,D,1388263,34.029,-118.4005,2.3240951801871783,2013_D
1301,90034,2014,A,1427011,34.029,-118.4005,2.3889633679225573,2014_A
1302,90034,2014,B,1452682,34.029,-118.4005,2.431939295644115,2014_B
1303,90034,2014,C,1411356,34.029,-118.4005,2.362755267401308,2014_C
1304,90034,2014,D,1724709,34.029,-118.4005,2.887340826177096,2014_D
1305,90034,2015,A,1657210,34.029,-118.4005,2.7743404699277323,2015_A
1306,90034,2015,B,1537673,34.029,-118.4005,2.5742230817444964,2015_B
1307,90034,2015,C,1422589,34.029,-118.4005,2.381560479356287,2015_C
1308,90034,2015,D,1364293,34.029,-118.4005,2.283966903630529,2015_D
1309,90034,2016,A,1543893,34.029,-118.4005,2.584636009578554,2016_A
1310,90034,2016,B,1317538,34.029,-118.4005,2.205694163938993,2016_B
1311,90034,2016,C,1396007,34.029,-118.4005,2.337059442750995,2016_C
1312,90034,2016,D,1335799,34.029,-118.4005,2.2362649798839644,2016_D
1313,90034,2017,A,1679538,34.029,-118.4005,2.811719867464522,2017_A
1314,90034,2017,B,1370986,34.029,-118.4005,2.295171682729138,2017_B
1315,90034,2017,C,1484473,34.029,-118.4005,2.485160740784392,2017_C
1316,90034,2017,D,1676062,34.029,-118.4005,2.805900681427355,2017_D
1317,90034,2018,A,2156835,34.029,-118.4005,3.610764757562933,2018_A
1318,90034,2018,B,1438930,34.029,-118.4005,2.4089170153267583,2018_B
1319,90034,2018,C,1190080,34.029,-118.4005,1.9923161967567915,2018_C
1320,90034,2018,D,1510661,34.029,-118.4005,2.529002180353249,2018_D
1321,90034,2019,A,2279233,34.029,-118.4005,3.815671757729004,2019_A
1322,90034,2019,B,1206017,34.029,-118.4005,2.0189963946492955,2019_B
1323,90034,2019,C,1535308,34.029,-118.4005,2.5702638254217405,2019_C
1324,90034,2019,D,1497209,34.029,-118.4005,2.506482131281909,2019_D
1325,90035,2010,A,1005590,34.0531,-118.3806,1.6834607214987116,2010_A
1326,90035,2010,B,669516,34.0531,-118.3806,1.1208378422538532,2010_B
1327,90035,2010,C,790711,34.0531,-118.3806,1.3237308951234017,2010_C
1328,90035,2010,D,918987,34.0531,-118.3806,1.5384782795030725,2010_D
1329,90035,2011,A,718065,34.0531,-118.3806,1.2021139247965629,2011_A
1330,90035,2011,B,787196,34.0531,-118.3806,1.3178464190242516,2011_B
1331,90035,2011,C,800080,34.0531,-118.3806,1.3394155769364695,2011_C
1332,90035,2011,D,921158,34.0531,-118.3806,1.542112759620072,2011_D
1333,90035,2012,A,811754,34.0531,-118.3806,1.3589590688230913,2012_A
1334,90035,2012,B,727342,34.0531,-118.3806,1.2176445890275196,2012_B
1335,90035,2012,C,834312,34.0531,-118.3806,1.39672351031516,2012_C
1336,90035,2012,D,904845,34.0531,-118.3806,1.5148030985658951,2012_D
1337,90035,2013,A,1000865,34.0531,-118.3806,1.6755505793739651,2013_A
1338,90035,2013,B,911081,34.0531,-118.3806,1.5252428120664072,2013_B
1339,90035,2013,C,622552,34.0531,-118.3806,1.0422152147942594,2013_C
1340,90035,2013,D,1129107,34.0531,-118.3806,1.890241044212421,2013_D
1341,90035,2014,A,760324,34.0531,-118.3806,1.2728598922144785,2014_A
1342,90035,2014,B,697495,34.0531,-118.3806,1.1676776023614244,2014_B
1343,90035,2014,C,872615,34.0531,-118.3806,1.4608467217022827,2014_C
1344,90035,2014,D,1012363,34.0531,-118.3806,1.6947994289295911,2014_D
1345,90035,2015,A,899782,34.0531,-118.3806,1.5063271092373047,2015_A
1346,90035,2015,B,944546,34.0531,-118.3806,1.5812667075594509,2015_B
1347,90035,2015,C,711046,34.0531,-118.3806,1.1903633877439503,2015_C
1348,90035,2015,D,839075,34.0531,-118.3806,1.4046972683977348,2015_D
1349,90035,2016,A,1021562,34.0531,-118.3806,1.7101995130365837,2016_A
1350,90035,2016,B,937399,34.0531,-118.3806,1.569301885175205,2016_B
1351,90035,2016,C,823014,34.0531,-118.3806,1.377809481590211,2016_C
1352,90035,2016,D,1156517,34.0531,-118.3806,1.936128239056716,2016_D
1353,90035,2017,A,986891,34.0531,-118.3806,1.6521566479345573,2017_A
1354,90035,2017,B,777249,34.0531,-118.3806,1.301194105010527,2017_B
1355,90035,2017,C,770397,34.0531,-118.3806,1.2897231433515297,2017_C
1356,90035,2017,D,1008782,34.0531,-118.3806,1.688804461956318,2017_D
1357,90035,2018,A,1237731,34.0531,-118.3806,2.072088933769761,2018_A
