,neighborhood,year,month_index,Score,lat,lon,Safety_Index
0,60031,2010,A,6400,42.3669,-87.9452,0.010712592477513433
1,60031,2010,B,15000,42.3669,-87.9452,0.02510988819662822
2,60031,2010,C,600,42.3669,-87.9452,0.0010027883878778788
3,60031,2010,D,6000,42.3669,-87.9452,0.010042950816159257
4,60031,2011,A,7200,42.3669,-87.9452,0.012051875800221785
5,60031,2011,B,2001,42.3669,-87.9452,0.003348208306770881
6,60031,2011,C,22200,42.3669,-87.9452,0.03716343810100339
7,60031,2011,D,17000,42.3669,-87.9452,0.028458096503399102
8,60031,2012,A,2000,42.3669,-87.9452,0.0033465342026174952
9,60031,2012,B,15000,42.3669,-87.9452,0.02510988819662822
10,60031,2012,C,12160,42.3669,-87.9452,0.02035543240101357
11,60031,2012,D,4401,42.3669,-87.9452,0.007366058274895938
12,60031,2013,A,7601,42.3669,-87.9452,0.012723191565729347
13,60031,2013,B,34000,42.3669,-87.9452,0.056917867110951585
14,60031,2013,C,2001,42.3669,-87.9452,0.003348208306770881
15,60031,2013,D,800,42.3669,-87.9452,0.001337609218554967
16,60031,2014,A,3600,42.3669,-87.9452,0.0060251008480342
17,60031,2014,B,2002,42.3669,-87.9452,0.003349882410924266
18,60031,2014,C,47161,42.3669,-87.9452,0.07895075187365737
19,60031,2014,D,20200,42.3669,-87.9452,0.03381522979423251
20,60031,2015,A,9400,42.3669,-87.9452,0.015734904937669752
21,60031,2015,B,5281,42.3669,-87.9452,0.008839269929875125
22,60031,2015,C,8401,42.3669,-87.9452,0.0140624748884377
23,60031,2015,D,8000,42.3669,-87.9452,0.013391159122930138
24,60031,2016,A,33483,42.3669,-87.9452,0.056052355263651314
25,60031,2016,B,32000,42.3669,-87.9452,0.05356965880418071
26,60031,2016,C,10401,42.3669,-87.9452,0.01741068319520858
27,60031,2016,D,25400,42.3669,-87.9452,0.042520571391836806
28,60031,2017,A,22001,42.3669,-87.9452,0.036830291374479684
29,60031,2017,B,2400,42.3669,-87.9452,0.004016175863971671
30,60031,2017,C,28000,42.3669,-87.9452,0.046873242190638945
31,60031,2017,D,29000,42.3669,-87.9452,0.04854734634402439
32,60031,2018,A,17600,42.3669,-87.9452,0.029462558995430363
33,60031,2018,B,26921,42.3669,-87.9452,0.04506688380913605
34,60031,2018,C,29281,42.3669,-87.9452,0.049017769611125694
35,60031,2018,D,18000,42.3669,-87.9452,0.03013220065678454
36,60031,2019,A,30600,42.3669,-87.9452,0.05122591298944109
37,60031,2019,B,30802,42.3669,-87.9452,0.05156408202842495
38,60031,2019,C,5201,42.3669,-87.9452,0.00870534159760429
39,60031,2019,D,8000,42.3669,-87.9452,0.013391159122930138
40,90001,2010,A,554727,33.9731,-118.2479,0.9286691005908918
41,90001,2010,B,754945,33.9731,-118.2479,1.2638548859734178
42,90001,2010,C,838233,33.9731,-118.2479,1.4032876727005843
43,90001,2010,D,823260,33.9731,-118.2479,1.3782213112119444
44,90001,2011,A,480274,33.9731,-118.2479,0.8040270240588856
45,90001,2011,B,567778,33.9731,-118.2479,0.9505178338967252
46,90001,2011,C,734794,33.9731,-118.2479,1.230120013178548
47,90001,2011,D,487898,33.9731,-118.2479,0.8167903941242962
48,90001,2012,A,343375,33.9731,-118.2479,0.5748438395645722
49,90001,2012,B,433521,33.9731,-118.2479,0.7257576325756561
50,90001,2012,C,475329,33.9731,-118.2479,0.7957485790203945
51,90001,2012,D,460908,33.9731,-118.2479,0.7716063230244231
52,90001,2013,A,671691,33.9731,-118.2479,1.1244790187874665
53,90001,2013,B,591702,33.9731,-118.2479,0.9905691016623185
54,90001,2013,C,572604,33.9731,-118.2479,0.9585970605409633
55,90001,2013,D,473318,33.9731,-118.2479,0.7923819555679366
56,90001,2014,A,555375,33.9731,-118.2479,0.9297539200822856
57,90001,2014,B,724078,33.9731,-118.2479,1.2121803130708695
58,90001,2014,C,693700,33.9731,-118.2479,1.1613243770993267
59,90001,2014,D,648296,33.9731,-118.2479,1.0853133521190141
60,90001,2015,A,823181,33.9731,-118.2479,1.3780890569838269
61,90001,2015,B,794513,33.9731,-118.2479,1.3300958391145732
62,90001,2015,C,671796,33.9731,-118.2479,1.1246547997235719
63,90001,2015,D,547401,33.9731,-118.2479,0.91640461356319
64,90001,2016,A,596560,33.9731,-118.2479,0.9987018996394649
65,90001,2016,B,698677,33.9731,-118.2479,1.1696563934707258
66,90001,2016,C,714653,33.9731,-118.2479,1.1964018814252118
67,90001,2016,D,925549,33.9731,-118.2479,1.5494637509575875
68,90001,2017,A,722387,33.9731,-118.2479,1.2093494029474947
69,90001,2017,B,715597,33.9731,-118.2479,1.1979822357460077
70,90001,2017,C,917149,33.9731,-118.2479,1.53540127606915
71,90001,2017,D,805372,33.9731,-118.2479,1.3482749361161854
72,90001,2018,A,590025,33.9731,-118.2479,0.9877616289970912
73,90001,2018,B,772477,33.9731,-118.2479,1.2932052799905713
74,90001,2018,C,848499,33.9731,-118.2479,1.4204740259392392
75,90001,2018,D,639435,33.9731,-118.2479,1.0704791152158657
76,90001,2019,A,507928,33.9731,-118.2479,0.8503227003166065
77,90001,2019,B,729350,33.9731,-118.2479,1.2210061901675175
78,90001,2019,C,679478,33.9731,-118.2479,1.1375152678298788
79,90001,2019,D,815331,33.9731,-118.2479,1.3649473393797513
80,90002,2010,A,2612837,33.9497,-118.2462,4.374159599715001
81,90002,2010,B,2752833,33.9497,-118.2462,4.608527484772348
82,90002,2010,C,2885096,33.9497,-118.2462,4.829949522411567
83,90002,2010,D,3350178,33.9497,-118.2462,5.608545230276375
84,90002,2011,A,2817550,33.9497,-118.2462,4.7168704832669945
85,90002,2011,B,3337721,33.9497,-118.2462,5.587690914837652
86,90002,2011,C,3033028,33.9497,-118.2462,5.077603098030182
87,90002,2011,D,2602607,33.9497,-118.2462,4.357033514225868
88,90002,2012,A,1875831,33.9497,-118.2462,3.1403347940450104
89,90002,2012,B,2082137,33.9497,-118.2462,3.4857125255133474
90,90002,2012,C,2208509,33.9497,-118.2462,3.6972724155849725
91,90002,2012,D,1921605,33.9497,-118.2462,3.2169652375620754
92,90002,2013,A,2644120,33.9497,-118.2462,4.426530599945357
93,90002,2013,B,2372723,33.9497,-118.2462,3.972183755029009
94,90002,2013,C,2819636,33.9497,-118.2462,4.720362664530956
95,90002,2013,D,2492802,33.9497,-118.2462,4.173208507663379
96,90002,2014,A,2310733,33.9497,-118.2462,3.8684060385606456
97,90002,2014,B,2463150,33.9497,-118.2462,4.123567971307194
98,90002,2014,C,2860994,33.9497,-118.2462,4.789600264106672
99,90002,2014,D,2158682,33.9497,-118.2462,3.613856827934236
100,90002,2015,A,1988573,33.9497,-118.2462,3.3290766445059923
101,90002,2015,B,2516980,33.9497,-118.2462,4.213684997883933
102,90002,2015,C,2803228,33.9497,-118.2462,4.6928939635822084
103,90002,2015,D,2309321,33.9497,-118.2462,3.866042203496065
104,90002,2016,A,2461497,33.9497,-118.2462,4.120800677141648
105,90002,2016,B,2456268,33.9497,-118.2462,4.112046786523596
106,90002,2016,C,2964104,33.9497,-118.2462,4.962217143362244
107,90002,2016,D,2760494,33.9497,-118.2462,4.6213527966914345
108,90002,2017,A,2709418,33.9497,-118.2462,4.535846252953119
109,90002,2017,B,2679055,33.9497,-118.2462,4.4850154285438775
110,90002,2017,C,2660993,33.9497,-118.2462,4.454777759325429
111,90002,2017,D,2665466,33.9497,-118.2462,4.462266027203523
112,90002,2018,A,2402339,33.9497,-118.2462,4.021764023635672
113,90002,2018,B,2423653,33.9497,-118.2462,4.057445879560929
114,90002,2018,C,2673739,33.9497,-118.2462,4.476115890864481
115,90002,2018,D,2771330,33.9497,-118.2462,4.639493389297519
116,90002,2019,A,2016513,33.9497,-118.2462,3.3758511145515815
117,90002,2019,B,2910599,33.9497,-118.2462,4.872644200635356
118,90002,2019,C,2444691,33.9497,-118.2462,4.092665682739852
119,90002,2019,D,2154550,33.9497,-118.2462,3.606939429572447
120,90003,2010,A,5019554,33.9653,-118.2727,8.403254525438347
121,90003,2010,B,5557795,33.9653,-118.2727,9.30432601906068
122,90003,2010,C,5308344,33.9653,-118.2727,8.88671906389453
123,90003,2010,D,5337357,33.9653,-118.2727,8.9352898476967
124,90003,2011,A,4521379,33.9653,-118.2727,7.569257688825556
125,90003,2011,B,5094508,33.9653,-118.2727,8.5287353281512
126,90003,2011,C,5352469,33.9653,-118.2727,8.960588909662661
127,90003,2011,D,4500132,33.9653,-118.2727,7.533687997878575
128,90003,2012,A,3920017,33.9653,-118.2727,6.5625150669373795
129,90003,2012,B,3440324,33.9653,-118.2727,5.759459023287459
130,90003,2012,C,4155574,33.9653,-118.2727,6.956862018996395
131,90003,2012,D,3685042,33.9653,-118.2727,6.169142443495637
132,90003,2013,A,4396398,33.9653,-118.2727,7.36002647763129
133,90003,2013,B,4471489,33.9653,-118.2727,7.485736632613156
134,90003,2013,C,4638584,33.9653,-118.2727,7.765471066123096
135,90003,2013,D,4096269,33.9653,-118.2727,6.857579272179871
136,90003,2014,A,3457587,33.9653,-118.2727,5.788359083287351
137,90003,2014,B,4318395,33.9653,-118.2727,7.229441331354765
138,90003,2014,C,4625813,33.9653,-118.2727,7.744091081980211
139,90003,2014,D,4560730,33.9653,-118.2727,7.6351353613654265
140,90003,2015,A,4453256,33.9653,-118.2727,7.45521269158448
141,90003,2015,B,4203167,33.9653,-118.2727,7.036537657968468
142,90003,2015,C,5622720,33.9653,-118.2727,9.413017231219229
143,90003,2015,D,4346460,33.9653,-118.2727,7.276425064419528
144,90003,2016,A,5132736,33.9653,-118.2727,8.592732981726819
145,90003,2016,B,4925463,33.9653,-118.2727,8.245736391542158
146,90003,2016,C,5862360,33.9653,-118.2727,9.814199550536516
147,90003,2016,D,5384032,33.9653,-118.2727,9.013428659055966
148,90003,2017,A,4770630,33.9653,-118.2727,7.98652982316103
149,90003,2017,B,5973345,33.9653,-118.2727,10.0
150,90003,2017,C,5313550,33.9653,-118.2727,8.895434450117053
151,90003,2017,D,4762468,33.9653,-118.2727,7.972865785061098
152,90003,2018,A,4332497,33.9653,-118.2727,7.253049548125807
153,90003,2018,B,5781457,33.9653,-118.2727,9.678759502215176
154,90003,2018,C,4904203,33.9653,-118.2727,8.210144937241184
155,90003,2018,D,4605715,33.9653,-118.2727,7.71044493670547
156,90003,2019,A,4220729,33.9653,-118.2727,7.065938275110223
157,90003,2019,B,4913597,33.9653,-118.2727,8.225871471658087
158,90003,2019,C,5532094,33.9653,-118.2727,9.261299868214522
159,90003,2019,D,4583915,33.9653,-118.2727,7.673949466161668
160,90004,2010,A,2241737,34.0762,-118.3029,3.752899548393663
161,90004,2010,B,1976692,34.0762,-118.3029,3.30918661305962
162,90004,2010,C,2130465,34.0762,-118.3029,3.5666186310381587
163,90004,2010,D,1964847,34.0762,-118.3029,3.289356849362769
164,90004,2011,A,1429121,34.0762,-118.3029,2.3924957276862004
165,90004,2011,B,1847439,34.0762,-118.3029,3.0928036289220913
166,90004,2011,C,1781027,34.0762,-118.3029,2.9816230238874573
167,90004,2011,D,1864953,34.0762,-118.3029,3.1221238890644836
168,90004,2012,A,1507328,34.0762,-118.3029,2.5234223912100155
169,90004,2012,B,1621245,34.0762,-118.3029,2.7141313140512247
170,90004,2012,C,1621317,34.0762,-118.3029,2.7142518495502688
171,90004,2012,D,1414919,34.0762,-118.3029,2.3687201004998206
172,90004,2013,A,1671604,34.0762,-118.3029,2.798437525111562
173,90004,2013,B,1875605,34.0762,-118.3029,3.1399564465063454
174,90004,2013,C,2039502,34.0762,-118.3029,3.4143370949337593
175,90004,2013,D,1803446,34.0762,-118.3029,3.0191547649022055
176,90004,2014,A,1627816,34.0762,-118.3029,2.7251318524431207
177,90004,2014,B,1994195,34.0762,-118.3029,3.338488458056325
178,90004,2014,C,1941477,34.0762,-118.3029,3.250233035298151
179,90004,2014,D,2345764,34.0762,-118.3029,3.927051581157891
180,90004,2015,A,2174046,34.0762,-118.3029,3.63957776414685
181,90004,2015,B,2077254,34.0762,-118.3029,3.477537874932366
182,90004,2015,C,2333177,34.0762,-118.3029,3.9059796321792284
183,90004,2015,D,2077591,34.0762,-118.3029,3.4781020480320572
184,90004,2016,A,1871667,34.0762,-118.3029,3.1333638243503135
185,90004,2016,B,2249955,34.0762,-118.3029,3.766657336326185
186,90004,2016,C,2610431,34.0762,-118.3029,4.370131705121955
187,90004,2016,D,2322156,34.0762,-118.3029,3.8875293303047673
188,90004,2017,A,2186194,34.0762,-118.3029,3.659914781402176
189,90004,2017,B,2597926,34.0762,-118.3029,4.34919703268387
190,90004,2017,C,2441341,34.0762,-118.3029,4.087057433826011
191,90004,2017,D,2871740,34.0762,-118.3029,4.807590187338951
192,90004,2018,A,2162405,34.0762,-118.3029,3.6200895176972896
193,90004,2018,B,2608149,34.0762,-118.3029,4.36631139944393
194,90004,2018,C,2313119,34.0762,-118.3029,3.8724004510706234
195,90004,2018,D,2479339,34.0762,-118.3029,4.150670043446351
196,90004,2019,A,2607484,34.0762,-118.3029,4.365198120181929
197,90004,2019,B,1854465,34.0762,-118.3029,3.104565884703777
198,90004,2019,C,2115269,34.0762,-118.3029,3.5411789443233137
199,90004,2019,D,1932427,34.0762,-118.3029,3.235082392710013
200,90005,2010,A,1250153,34.0585,-118.3012,2.092884655563115
201,90005,2010,B,1156346,34.0585,-118.3012,1.9358419672464873
202,90005,2010,C,1074213,34.0585,-118.3012,1.7983427708164808
203,90005,2010,D,1023985,34.0585,-118.3012,1.7142558674002366
204,90005,2011,A,940353,34.0585,-118.3012,1.5742471888443057
205,90005,2011,B,1127302,34.0585,-118.3012,1.8872192862155603
206,90005,2011,C,1082605,34.0585,-118.3012,1.8123918528716911
207,90005,2011,D,1115160,34.0585,-118.3012,1.8668923135851543
208,90005,2012,A,934986,34.0585,-118.3012,1.565262271853086
209,90005,2012,B,997304,34.0585,-118.3012,1.66958909448376
210,90005,2012,C,1061877,34.0585,-118.3012,1.777691021980318
211,90005,2012,D,982447,34.0585,-118.3012,1.6447169290769124
212,90005,2013,A,775559,34.0585,-118.3012,1.2983648689913054
213,90005,2013,B,1295249,34.0585,-118.3012,2.168380056464185
214,90005,2013,C,1095230,34.0585,-118.3012,1.8335274178081826
215,90005,2013,D,1151746,34.0585,-118.3012,1.9281410881409142
216,90005,2014,A,1232202,34.0585,-118.3012,2.062832811905693
217,90005,2014,B,1314847,34.0585,-118.3012,2.2011891496622327
218,90005,2014,C,1540388,34.0585,-118.3012,2.5787682745209386
219,90005,2014,D,1277945,34.0585,-118.3012,2.1394113581940033
220,90005,2015,A,1272993,34.0585,-118.3012,2.1311211944264388
221,90005,2015,B,1709770,34.0585,-118.3012,2.862331384229671
222,90005,2015,C,1615966,34.0585,-118.3012,2.7052937182255032
223,90005,2015,D,1444986,34.0585,-118.3012,2.4190553900796603
224,90005,2016,A,1747246,34.0585,-118.3012,2.925070111481944
225,90005,2016,B,1547732,34.0585,-118.3012,2.591062895423401
226,90005,2016,C,1680487,34.0585,-118.3012,2.813308592306085
227,90005,2016,D,1627483,34.0585,-118.3012,2.724574375760043
228,90005,2017,A,1568460,34.0585,-118.3012,2.625763726314774
229,90005,2017,B,1478770,34.0585,-118.3012,2.475613324797634
230,90005,2017,C,1873709,34.0585,-118.3012,3.136782345031527
231,90005,2017,D,1837835,34.0585,-118.3012,3.0767255326329774
232,90005,2018,A,1672526,34.0585,-118.3012,2.7999810491409836
233,90005,2018,B,1694525,34.0585,-118.3012,2.8368096664113103
234,90005,2018,C,1557146,34.0585,-118.3012,2.6068229119233717
235,90005,2018,D,1474469,34.0585,-118.3012,2.4684130028339233
236,90005,2019,A,900076,34.0585,-118.3012,1.5068192958584004
237,90005,2019,B,1135071,34.0585,-118.3012,1.9002254013832118
238,90005,2019,C,1493751,34.0585,-118.3012,2.5006930791195012
239,90005,2019,D,1558063,34.0585,-118.3012,2.608358065432026
240,90006,2010,A,2079216,34.0493,-118.2917,3.480822467281308
241,90006,2010,B,1658902,34.0493,-118.2917,2.77717305415526
242,90006,2010,C,1697018,34.0493,-118.2917,2.8409832080657
243,90006,2010,D,1819690,34.0493,-118.2917,3.0463489127697985
244,90006,2011,A,1781579,34.0493,-118.2917,2.982547129380126
245,90006,2011,B,1661204,34.0493,-118.2917,2.7810268419163537
246,90006,2011,C,1659217,34.0493,-118.2917,2.7777003969635765
247,90006,2011,D,1757805,34.0493,-118.2917,2.9427469772375408
248,90006,2012,A,1515336,34.0493,-118.2917,2.5368286172703263
249,90006,2012,B,1396434,34.0493,-118.2917,2.3377742852244907
250,90006,2012,C,1465504,34.0493,-118.2917,2.453404659098823
251,90006,2012,D,1426898,34.0493,-118.2917,2.388774194153225
252,90006,2013,A,1628283,34.0493,-118.2917,2.7259136590827513
253,90006,2013,B,1607640,34.0493,-118.2917,2.6913551270444156
254,90006,2013,C,1554281,34.0493,-118.2917,2.602026603523922
255,90006,2013,D,1609848,34.0493,-118.2917,2.695051549015091
256,90006,2014,A,1659573,34.0493,-118.2917,2.778296378042182
257,90006,2014,B,2215808,34.0493,-118.2917,3.7094917018005322
258,90006,2014,C,2098369,34.0493,-118.2917,3.5128865841311
259,90006,2014,D,2003829,34.0493,-118.2917,3.3546167774700404
260,90006,2015,A,1911561,34.0493,-118.2917,3.2001505354454722
261,90006,2015,B,1969770,34.0493,-118.2917,3.2975984641098854
262,90006,2015,C,2303912,34.0493,-118.2917,3.8569869741304035
263,90006,2015,D,2314723,34.0493,-118.2917,3.8750857141326533
264,90006,2016,A,2007435,34.0493,-118.2917,3.360653597047148
265,90006,2016,B,2111799,34.0493,-118.2917,3.5353698029110663
266,90006,2016,C,2353665,34.0493,-118.2917,3.9402786780737893
267,90006,2016,D,1782014,34.0493,-118.2917,2.9832753646868486
268,90006,2017,A,1888165,34.0493,-118.2917,3.1609831946728666
269,90006,2017,B,1825752,34.0493,-118.2917,3.056497332147621
270,90006,2017,C,2344838,34.0493,-118.2917,3.925501360711856
271,90006,2017,D,2323527,34.0493,-118.2917,3.889824527099059
272,90006,2018,A,2269742,34.0493,-118.2917,3.7997828352092227
273,90006,2018,B,2068897,34.0493,-118.2917,3.4635473865225244
274,90006,2018,C,2089900,34.0493,-118.2917,3.498708596056078
275,90006,2018,D,2397930,34.0493,-118.2917,4.014382898423396
276,90006,2019,A,2090117,34.0493,-118.2917,3.499071876657363
277,90006,2019,B,1910295,34.0493,-118.2917,3.198031119587286
278,90006,2019,C,2308978,34.0493,-118.2917,3.865467985771454
279,90006,2019,D,2067707,34.0493,-118.2917,3.4615552025799956
280,90007,2010,A,1705845,34.0294,-118.2871,2.855760525427633
281,90007,2010,B,1943389,34.0294,-118.2871,3.253433922439424
282,90007,2010,C,1795849,34.0294,-118.2871,3.0064365956489363
283,90007,2010,D,2025254,34.0294,-118.2871,3.3904844589563234
284,90007,2011,A,1802484,34.0294,-118.2871,3.0175442767066487
285,90007,2011,B,1852364,34.0294,-118.2871,3.1010485918775146
286,90007,2011,C,1826300,34.0294,-118.2871,3.0574147412236763
287,90007,2011,D,1525885,34.0294,-118.2871,2.554488741984389
288,90007,2012,A,1132912,34.0294,-118.2871,1.8966110105160527
289,90007,2012,B,1654699,34.0294,-118.2871,2.7701367943985815
290,90007,2012,C,1580294,34.0294,-118.2871,2.645575074865938
291,90007,2012,D,1339364,34.0294,-118.2871,2.2422331611907835
292,90007,2013,A,1696187,34.0294,-118.2871,2.839592027514237
293,90007,2013,B,1554064,34.0294,-118.2871,2.601663322922638
294,90007,2013,C,1537135,34.0294,-118.2871,2.5733224137099753
295,90007,2013,D,1798227,34.0294,-118.2871,3.0104176153256867
296,90007,2014,A,1501708,34.0294,-118.2871,2.5140139258679897
297,90007,2014,B,1447112,34.0294,-118.2871,2.422614535509758
298,90007,2014,C,1436773,34.0294,-118.2871,2.405305972667906
299,90007,2014,D,1627037,34.0294,-118.2871,2.723827725307633
300,90007,2015,A,1703429,34.0294,-118.2871,2.851715889793054
301,90007,2015,B,1505770,34.0294,-118.2871,2.520814136939041
302,90007,2015,C,2067317,34.0294,-118.2871,3.4609023019601755
303,90007,2015,D,1679891,34.0294,-118.2871,2.812310826230667
304,90007,2016,A,1748122,34.0294,-118.2871,2.92653662672031
305,90007,2016,B,1899521,34.0294,-118.2871,3.179994321438712
306,90007,2016,C,2566366,34.0294,-118.2871,4.296362305603026
307,90007,2016,D,2052345,34.0294,-118.2871,3.435837614575688
308,90007,2017,A,1944293,34.0294,-118.2871,3.254947312594085
309,90007,2017,B,2253516,34.0294,-118.2871,3.772618821216391
310,90007,2017,C,2216014,34.0294,-118.2871,3.70983656725613
311,90007,2017,D,1986494,34.0294,-118.2871,3.325596181971104
312,90007,2018,A,1704180,34.0294,-118.2871,2.852973142012246
313,90007,2018,B,1824397,34.0294,-118.2871,3.0542289210197837
314,90007,2018,C,1938722,34.0294,-118.2871,3.2456208783555747
315,90007,2018,D,2206275,34.0294,-118.2871,3.693532466906309
316,90007,2019,A,1888990,34.0294,-118.2871,3.16236433059941
317,90007,2019,B,2009236,34.0294,-118.2871,3.363668658627395
318,90007,2019,C,2160601,34.0294,-118.2871,3.6170694338045823
319,90007,2019,D,2166921,34.0294,-118.2871,3.6276497720539784
320,90008,2010,A,2304647,34.0116,-118.3411,3.8582174406831413
321,90008,2010,B,2455953,34.0116,-118.3411,4.111519443715279
322,90008,2010,C,2906210,34.0116,-118.3411,4.865296557506148
323,90008,2010,D,3086247,34.0116,-118.3411,5.166697246969202
324,90008,2011,A,2732345,34.0116,-118.3411,4.574228438877787
325,90008,2011,B,2594087,34.0116,-118.3411,4.342770146839023
326,90008,2011,C,2660052,34.0116,-118.3411,4.453202427317094
327,90008,2011,D,2788256,34.0116,-118.3411,4.667829276197721
328,90008,2012,A,1840817,34.0116,-118.3411,3.081717711218373
329,90008,2012,B,1918907,34.0116,-118.3411,3.212448504556242
330,90008,2012,C,2560477,34.0116,-118.3411,4.286503506243739
331,90008,2012,D,1889100,34.0116,-118.3411,3.162548482056282
332,90008,2013,A,2178339,34.0116,-118.3411,3.6467646932773334
333,90008,2013,B,2278233,34.0116,-118.3411,3.8139976535756186
334,90008,2013,C,2338219,34.0116,-118.3411,3.914420465320598
335,90008,2013,D,1971085,34.0116,-118.3411,3.2997999110715877
336,90008,2014,A,1833530,34.0116,-118.3411,3.0695185142526533
337,90008,2014,B,2831069,34.0116,-118.3411,4.739502697316612
338,90008,2014,C,2277076,34.0116,-118.3411,3.8120607150701518
339,90008,2014,D,2779011,34.0116,-118.3411,4.652352183299673
340,90008,2015,A,2473983,34.0116,-118.3411,4.141703541600819
341,90008,2015,B,2595768,34.0116,-118.3411,4.345584315920864
342,90008,2015,C,2531924,34.0116,-118.3411,4.238702810352125
343,90008,2015,D,2666727,34.0116,-118.3411,4.464377072540942
344,90008,2016,A,2738374,34.0116,-118.3411,4.584321612818549
345,90008,2016,B,2275860,34.0116,-118.3411,3.810025004419635
346,90008,2016,C,2410990,34.0116,-118.3411,4.036246698666609
347,90008,2016,D,2322701,34.0116,-118.3411,3.8884417170683623
348,90008,2017,A,2622577,34.0116,-118.3411,4.390465374168975
349,90008,2017,B,2329749,34.0116,-118.3411,3.9002408031414233
350,90008,2017,C,2647635,34.0116,-118.3411,4.4324150760445065
351,90008,2017,D,2317282,34.0116,-118.3411,3.8793697466611663
352,90008,2018,A,2333866,34.0116,-118.3411,3.9071330899409107
353,90008,2018,B,2310610,34.0116,-118.3411,3.868200123749779
354,90008,2018,C,2365603,34.0116,-118.3411,3.9602641334569046
355,90008,2018,D,2181150,34.0116,-118.3411,3.6514706000525
356,90008,2019,A,1663376,34.0116,-118.3411,2.7846629961375067
357,90008,2019,B,1740078,34.0116,-118.3411,2.9130701329104767
358,90008,2019,C,1868828,34.0116,-118.3411,3.1286110426588527
359,90008,2019,D,1869877,34.0116,-118.3411,3.130367177915754
360,90009,2010,A,330285,34.0522,-118.2437,0.5529298161967567
361,90009,2010,B,280193,34.0522,-118.2437,0.4690705909453733
362,90009,2010,C,258430,34.0522,-118.2437,0.432637062255246
363,90009,2010,D,260403,34.0522,-118.2437,0.4359400697498755
364,90009,2011,A,244530,34.0522,-118.2437,0.40936701452318836
365,90009,2011,B,436834,34.0522,-118.2437,0.7313039396358221
366,90009,2011,C,289996,34.0522,-118.2437,0.48548183396101074
367,90009,2011,D,237496,34.0522,-118.2437,0.3975913659082752
368,90009,2012,A,262516,34.0522,-118.2437,0.4394774518259789
369,90009,2012,B,254711,34.0522,-118.2437,0.42641106890880554
370,90009,2012,C,192431,34.0522,-118.2437,0.32214786223596026
371,90009,2012,D,228991,34.0522,-118.2437,0.383353110083732
372,90009,2013,A,292994,34.0522,-118.2437,0.49050079821286036
373,90009,2013,B,287991,34.0522,-118.2437,0.48212525513347293
374,90009,2013,C,252203,34.0522,-118.2437,0.4222124156921148
375,90009,2013,D,352143,34.0522,-118.2437,0.5895223847814558
376,90009,2014,A,262074,34.0522,-118.2437,0.4387374977901825
377,90009,2014,B,301227,34.0522,-118.2437,0.5042836977076827
378,90009,2014,C,281025,34.0522,-118.2437,0.47046344560098996
379,90009,2014,D,284458,34.0522,-118.2437,0.4762106451595622
380,90009,2015,A,394808,34.0522,-118.2437,0.6609480384856457
381,90009,2015,B,381072,34.0522,-118.2437,0.6379525438347432
382,90009,2015,C,398955,34.0522,-118.2437,0.667890548409735
383,90009,2015,D,427762,34.0522,-118.2437,0.7161164667563094
384,90009,2016,A,261932,34.0522,-118.2437,0.4384997750004018
385,90009,2016,B,431549,34.0522,-118.2437,0.7224562991851801
386,90009,2016,C,452289,34.0522,-118.2437,0.7571772193263941
387,90009,2016,D,479260,34.0522,-118.2437,0.8023294824473527
388,90009,2017,A,478884,34.0522,-118.2437,0.8017000192856799
389,90009,2017,B,439983,34.0522,-118.2437,0.7365756936148328
390,90009,2017,C,479602,34.0522,-118.2437,0.8029020260678106
391,90009,2017,D,381417,34.0522,-118.2437,0.6385301097676611
392,90009,2018,A,409264,34.0522,-118.2437,0.6851488881269854
393,90009,2018,B,361578,34.0522,-118.2437,0.6053175574686473
394,90009,2018,C,468555,34.0522,-118.2437,0.7844081974853616
395,90009,2018,D,466562,34.0522,-118.2437,0.7810717079076644
396,90009,2019,A,520465,34.0522,-118.2437,0.8713109440875999
397,90009,2019,B,389762,34.0522,-118.2437,0.6525005089276626
398,90009,2019,C,365372,34.0522,-118.2437,0.6116691086265917
399,90009,2019,D,484185,34.0522,-118.2437,0.8105744454027761
400,90010,2010,A,204379,34.0606,-118.3027,0.34215005866060955
401,90010,2010,B,176441,34.0606,-118.3027,0.2953789368233271
402,90010,2010,C,272962,34.0606,-118.3027,0.4569651438122432
403,90010,2010,D,235463,34.0606,-118.3027,0.39418791216444254
404,90010,2011,A,247466,34.0606,-118.3027,0.41428218431752806
405,90010,2011,B,172593,34.0606,-118.3027,0.28893698404109996
406,90010,2011,C,225105,34.0606,-118.3027,0.37684754134367615
407,90010,2011,D,307717,34.0606,-118.3027,0.5151486336631541
408,90010,2012,A,249688,34.0606,-118.3027,0.41800204374635047
409,90010,2012,B,185948,34.0606,-118.3027,0.3112946450095625
410,90010,2012,C,218498,34.0606,-118.3027,0.3657867352022586
411,90010,2012,D,163379,34.0606,-118.3027,0.27351178837180645
412,90010,2013,A,169806,34.0606,-118.3027,0.2842712557656147
413,90010,2013,B,231631,34.0606,-118.3027,0.38777274504866954
414,90010,2013,C,255007,34.0606,-118.3027,0.42690660373820766
415,90010,2013,D,240868,34.0606,-118.3027,0.4032364451134909
416,90010,2014,A,216898,34.0606,-118.3027,0.36310816855684186
417,90010,2014,B,358454,34.0606,-118.3027,0.6000876560934713
418,90010,2014,C,351084,34.0606,-118.3027,0.5877495084830207
419,90010,2014,D,407663,34.0606,-118.3027,0.6824686473774154
